ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-let-7b:MI0000063:Homo:sapiens:let-7b:stem-loop	37	915	907.0	0.0
hsa-let-7a-1:MI0000060:Homo:sapiens:let-7a-1:stem-loop	13	856	423.5	0.0
hsa-let-7a-3:MI0000062:Homo:sapiens:let-7a-3:stem-loop	13	856	423.5	0.0
hsa-mir-549a:MI0003679:Homo:sapiens:miR-549:stem-loop	40	318	318.0	0.0
hsa-let-7f-1:MI0000067:Homo:sapiens:let-7f-1:stem-loop	11	230	212.66666666666666	0.0
hsa-mir-4708:MI0017341:Homo:sapiens:miR-4708:stem-loop	30	93	93.0	0.0
hsa-mir-101-1:MI0000103:Homo:sapiens:miR-101-1:stem-loop	9	32	32.0	0.0
hsa-mir-98:MI0000100:Homo:sapiens:miR-98:stem-loop	6	31	23.0	0.0
hsa-mir-219a-1:MI0000296:Homo:sapiens:miR-219a-1:stem-loop	5	13	13.0	0.0
hsa-mir-5580:MI0019135:Homo:sapiens:miR-5580:stem-loop	8	13	13.0	0.0
hsa-mir-106b:MI0000734:Homo:sapiens:miR-106b:stem-loop	8	12	12.0	0.0
hsa-mir-93:MI0000095:Homo:sapiens:miR-93:stem-loop	8	11	11.0	0.0
hsa-mir-183:MI0000273:Homo:sapiens:miR-183:stem-loop	4	10	10.0	0.0
hsa-mir-200a:MI0000737:Homo:sapiens:miR-200a:stem-loop	3	9	9.0	0.0
hsa-mir-181a-2:MI0000269:Homo:sapiens:miR-181a-2:stem-loop	8	9	8.0	0.0
hsa-mir-3925:MI0016433:Homo:sapiens:miR-3925:stem-loop	6	7	7.0	0.0
hsa-mir-4645:MI0017272:Homo:sapiens:miR-4645:stem-loop	7	7	7.0	0.0
hsa-mir-374a:MI0000782:Homo:sapiens:miR-374a:stem-loop	4	7	7.0	0.0
hsa-mir-548q:MI0010637:Homo:sapiens:miR-548q:stem-loop	5	7	7.0	0.0
hsa-mir-3922:MI0016429:Homo:sapiens:miR-3922:stem-loop	6	6	6.0	0.0
hsa-mir-148a:MI0000253:Homo:sapiens:miR-148a:stem-loop	4	5	5.0	0.0
hsa-mir-2116:MI0010635:Homo:sapiens:miR-2116:stem-loop	3	5	5.0	0.0
hsa-mir-4444-2:MI0019111:Homo:sapiens:miR-4444-2:stem-loop	5	10	5.0	0.0
hsa-mir-4444-1:MI0016787:Homo:sapiens:miR-4444-1:stem-loop	5	10	5.0	0.0
hsa-mir-6077:MI0020354:Homo:sapiens:miR-6077:stem-loop	2	4	4.0	0.0
hsa-mir-610:MI0003623:Homo:sapiens:miR-610:stem-loop	3	4	4.0	0.0
hsa-mir-942:MI0005767:Homo:sapiens:miR-942:stem-loop	3	4	4.0	0.0
hsa-mir-561:MI0003567:Homo:sapiens:miR-561:stem-loop	3	3	3.0	0.0
hsa-mir-629:MI0003643:Homo:sapiens:miR-629:stem-loop	2	3	3.0	0.0
hsa-mir-5684:MI0019285:Homo:sapiens:miR-5684:stem-loop	3	3	3.0	0.0
hsa-mir-497:MI0003138:Homo:sapiens:miR-497:stem-loop	2	3	3.0	0.0
hsa-mir-152:MI0000462:Homo:sapiens:miR-152:stem-loop	3	3	3.0	0.0
