ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-mir-24-2:MI0000081:Homo:sapiens:miR-24-2:stem-loop	206	15809	15799.5	0.0
hsa-mir-21:MI0000077:Homo:sapiens:miR-21:stem-loop	256	5179	5179.0	0.0
hsa-mir-3607:MI0015997:Homo:sapiens:miR-3607:stem-loop	363	1755	1755.0	0.0
hsa-mir-222:MI0000299:Homo:sapiens:miR-222:stem-loop	252	1736	1736.0	0.0
hsa-mir-200b:MI0000342:Homo:sapiens:miR-200b:stem-loop	122	1693	1693.0	0.0
hsa-mir-141:MI0000457:Homo:sapiens:miR-141:stem-loop	86	1601	1601.0	0.0
hsa-mir-10a:MI0000266:Homo:sapiens:miR-10a:stem-loop	152	1435	1435.0	0.0
hsa-mir-452:MI0001733:Homo:sapiens:miR-452:stem-loop	85	1399	1399.0	0.0
hsa-mir-151a:MI0000809:Homo:sapiens:miR-151a:stem-loop	132	1390	1390.0	0.0
hsa-mir-221:MI0000298:Homo:sapiens:miR-221:stem-loop	159	952	952.0	0.0
hsa-mir-200a:MI0000737:Homo:sapiens:miR-200a:stem-loop	165	942	942.0	0.0
hsa-mir-4521:MI0016887:Homo:sapiens:miR-4521:stem-loop	187	852	852.0	0.0
hsa-mir-106b:MI0000734:Homo:sapiens:miR-106b:stem-loop	68	813	813.0	0.0
hsa-mir-191:MI0000465:Homo:sapiens:miR-191:stem-loop	47	674	674.0	0.0
hsa-mir-2110:MI0010629:Homo:sapiens:miR-2110:stem-loop	115	674	674.0	0.0
hsa-mir-33a:MI0000091:Homo:sapiens:miR-33a:stem-loop	20	649	649.0	0.0
hsa-mir-425:MI0001448:Homo:sapiens:miR-425:stem-loop	187	634	634.0	0.0
hsa-mir-1304:MI0006371:Homo:sapiens:miR-1304:stem-loop	44	559	559.0	0.0
hsa-mir-192:MI0000234:Homo:sapiens:miR-192:stem-loop	75	543	543.0	0.0
hsa-mir-7-1:MI0000263:Homo:sapiens:miR-7-1:stem-loop	126	1092	532.1666666666669	0.0
hsa-mir-4485:MI0016846:Homo:sapiens:miR-4485:stem-loop	83	485	485.0	0.0
hsa-mir-429:MI0001641:Homo:sapiens:miR-429:stem-loop	86	476	476.0	0.0
hsa-mir-196a-1:MI0000238:Homo:sapiens:miR-196a-1:stem-loop	67	473	473.0	0.0
hsa-mir-549a:MI0003679:Homo:sapiens:miR-549:stem-loop	70	452	452.0	0.0
hsa-mir-942:MI0005767:Homo:sapiens:miR-942:stem-loop	38	441	441.0	0.0
hsa-mir-30e:MI0000749:Homo:sapiens:miR-30e:stem-loop	95	432	432.0	0.0
hsa-mir-30d:MI0000255:Homo:sapiens:miR-30d:stem-loop	78	415	415.0	0.0
hsa-mir-15b:MI0000438:Homo:sapiens:miR-15b:stem-loop	31	409	409.0	0.0
hsa-mir-96:MI0000098:Homo:sapiens:miR-96:stem-loop	29	400	400.0	0.0
hsa-mir-1273c:MI0014171:Homo:sapiens:miR-1273c:stem-loop	53	392	392.0	0.0
hsa-mir-877:MI0005561:Homo:sapiens:miR-877:stem-loop	98	387	387.0	0.0
hsa-mir-7-2:MI0000264:Homo:sapiens:miR-7-2:stem-loop	53	916	356.66666666666663	0.0
hsa-mir-4473:MI0016825:Homo:sapiens:miR-4473:stem-loop	54	323	323.0	0.0
hsa-mir-140:MI0000456:Homo:sapiens:miR-140:stem-loop	78	311	311.0	0.0
hsa-mir-27a:MI0000085:Homo:sapiens:miR-27a:stem-loop	48	302	302.0	0.0
hsa-mir-182:MI0000272:Homo:sapiens:miR-182:stem-loop	106	294	294.0	0.0
hsa-mir-148b:MI0000811:Homo:sapiens:miR-148b:stem-loop	20	288	288.0	0.0
hsa-mir-7-3:MI0000265:Homo:sapiens:miR-7-3:stem-loop	50	845	285.1666666666666	0.0
hsa-let-7a-3:MI0000062:Homo:sapiens:let-7a-3:stem-loop	99	342	280.83333333333337	0.0
hsa-mir-4326:MI0015866:Homo:sapiens:miR-4326:stem-loop	36	259	259.0	0.0
hsa-mir-29c:MI0000735:Homo:sapiens:miR-29c:stem-loop	50	256	253.33333333333334	0.0
hsa-let-7b:MI0000063:Homo:sapiens:let-7b:stem-loop	88	235	235.0	0.0
hsa-let-7a-1:MI0000060:Homo:sapiens:let-7a-1:stem-loop	93	291	229.83333333333331	0.0
hsa-mir-3653:MI0016053:Homo:sapiens:miR-3653:stem-loop	104	222	222.0	0.0
hsa-mir-181b-1:MI0000270:Homo:sapiens:miR-181b-1:stem-loop	89	383	215.5	0.0
hsa-mir-1306:MI0006443:Homo:sapiens:miR-1306:stem-loop	34	212	212.0	0.0
hsa-mir-27b:MI0000440:Homo:sapiens:miR-27b:stem-loop	39	209	209.0	0.0
hsa-mir-559:MI0003565:Homo:sapiens:miR-559:stem-loop	38	207	207.0	0.0
hsa-mir-320a:MI0000542:Homo:sapiens:miR-320a:stem-loop	76	196	194.0	0.0
hsa-mir-181b-2:MI0000683:Homo:sapiens:miR-181b-2:stem-loop	79	358	190.5	0.0
hsa-mir-183:MI0000273:Homo:sapiens:miR-183:stem-loop	84	187	187.0	0.0
hsa-mir-331:MI0000812:Homo:sapiens:miR-331:stem-loop	46	173	173.0	0.0
hsa-mir-760:MI0005567:Homo:sapiens:miR-760:stem-loop	14	169	169.0	0.0
hsa-mir-101-2:MI0000739:Homo:sapiens:miR-101-2:stem-loop	43	272	167.5	0.0
