ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-mir-21:MI0000077:Homo:sapiens:miR-21:stem-loop	17	60	60.0	0.0
hsa-mir-222:MI0000299:Homo:sapiens:miR-222:stem-loop	17	56	56.0	0.0
hsa-mir-182:MI0000272:Homo:sapiens:miR-182:stem-loop	10	41	41.0	0.0
hsa-mir-151a:MI0000809:Homo:sapiens:miR-151a:stem-loop	8	34	34.0	0.0
hsa-mir-3651:MI0016051:Homo:sapiens:miR-3651:stem-loop	2	32	32.0	0.0
hsa-let-7a-3:MI0000062:Homo:sapiens:let-7a-3:stem-loop	8	20	20.0	0.0
hsa-mir-1291:MI0006353:Homo:sapiens:miR-1291:stem-loop	5	18	18.0	0.0
hsa-mir-29a:MI0000087:Homo:sapiens:miR-29a:stem-loop	4	15	15.0	0.0
hsa-mir-221:MI0000298:Homo:sapiens:miR-221:stem-loop	7	13	13.0	0.0
hsa-mir-200b:MI0000342:Homo:sapiens:miR-200b:stem-loop	6	13	13.0	0.0
hsa-mir-423:MI0001445:Homo:sapiens:miR-423:stem-loop	3	12	12.0	0.0
hsa-mir-183:MI0000273:Homo:sapiens:miR-183:stem-loop	3	9	9.0	0.0
hsa-mir-1248:MI0006383:Homo:sapiens:miR-1248:stem-loop	4	8	8.0	0.0
hsa-mir-1273c:MI0014171:Homo:sapiens:miR-1273c:stem-loop	3	8	8.0	0.0
hsa-mir-191:MI0000465:Homo:sapiens:miR-191:stem-loop	1	8	8.0	0.0
hsa-mir-106b:MI0000734:Homo:sapiens:miR-106b:stem-loop	4	8	8.0	0.0
hsa-mir-30d:MI0000255:Homo:sapiens:miR-30d:stem-loop	4	7	7.0	0.0
hsa-mir-142:MI0000458:Homo:sapiens:miR-142:stem-loop	2	7	7.0	0.0
hsa-mir-1247:MI0006382:Homo:sapiens:miR-1247:stem-loop	3	7	7.0	0.0
hsa-let-7f-1:MI0000067:Homo:sapiens:let-7f-1:stem-loop	5	7	7.0	0.0
hsa-mir-181b-1:MI0000270:Homo:sapiens:miR-181b-1:stem-loop	5	9	6.5	0.0
hsa-mir-378c:MI0015825:Homo:sapiens:miR-378c:stem-loop	1	5	5.0	0.0
hsa-mir-7706:MI0025242:Homo:sapiens:miR-7706:stem-loop	3	5	5.0	0.0
hsa-mir-200c:MI0000650:Homo:sapiens:miR-200c:stem-loop	2	5	5.0	0.0
hsa-mir-2110:MI0010629:Homo:sapiens:miR-2110:stem-loop	5	5	5.0	0.0
hsa-mir-937:MI0005759:Homo:sapiens:miR-937:stem-loop	2	4	4.0	0.0
hsa-mir-1304:MI0006371:Homo:sapiens:miR-1304:stem-loop	2	4	4.0	0.0
hsa-mir-330:MI0000803:Homo:sapiens:miR-330:stem-loop	2	4	4.0	0.0
hsa-mir-6805:MI0022650:Homo:sapiens:miR-6805:stem-loop	3	4	4.0	0.0
hsa-mir-7641-1:MI0024975:Homo:sapiens:miR-7641-1:stem-loop	3	4	4.0	0.0
hsa-mir-1292:MI0006433:Homo:sapiens:miR-1292:stem-loop	1	4	4.0	0.0
hsa-mir-181a-1:MI0000289:Homo:sapiens:miR-181a-1:stem-loop	3	6	3.0	0.0
hsa-mir-629:MI0003643:Homo:sapiens:miR-629:stem-loop	3	3	3.0	0.0
hsa-mir-139:MI0000261:Homo:sapiens:miR-139:stem-loop	1	3	3.0	0.0
hsa-mir-1225:MI0006311:Homo:sapiens:miR-1225:stem-loop	2	3	3.0	0.0
hsa-mir-421:MI0003685:Homo:sapiens:miR-421:stem-loop	3	3	3.0	0.0
hsa-mir-7641-2:MI0024976:Homo:sapiens:miR-7641-2:stem-loop	2	3	3.0	0.0
hsa-mir-29c:MI0000735:Homo:sapiens:miR-29c:stem-loop	2	3	3.0	0.0
hsa-mir-760:MI0005567:Homo:sapiens:miR-760:stem-loop	2	3	3.0	0.0
hsa-mir-492:MI0003131:Homo:sapiens:miR-492:stem-loop	1	3	3.0	0.0
hsa-mir-5687:MI0019291:Homo:sapiens:miR-5687:stem-loop	1	3	3.0	0.0
hsa-mir-141:MI0000457:Homo:sapiens:miR-141:stem-loop	2	3	3.0	0.0
hsa-mir-181a-2:MI0000269:Homo:sapiens:miR-181a-2:stem-loop	3	6	3.0	0.0
hsa-mir-219a-1:MI0000296:Homo:sapiens:miR-219a-1:stem-loop	2	3	3.0	0.0
hsa-mir-425:MI0001448:Homo:sapiens:miR-425:stem-loop	2	3	3.0	0.0
hsa-mir-10a:MI0000266:Homo:sapiens:miR-10a:stem-loop	2	3	3.0	0.0
hsa-mir-6516:MI0025513:Homo:sapiens:miR-6516:stem-loop	2	3	3.0	0.0
