ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
pxy-mir-6497:MI0027355:Plutella:xylostella:miR-6497:stem-loop	2	21	10.5	0.0
bmo-mir-6497:MI0022087:Bombyx:mori:miR-6497:stem-loop	2	21	10.5	0.0
ssc-mir-1285:MI0013164:Sus:scrofa:miR-1285:stem-loop	1	4	4.0	0.0
ppy-mir-1273a:MI0015230:Pongo:pygmaeus:miR-1273a:stem-loop	3	4	3.0	0.0
gma-MIR5368:MI0018621:Glycine:max:miR5368:stem-loop	1	3	3.0	0.0
gma-MIR1535a:MI0007257:Glycine:max:miR1535:stem-loop	1	2	2.0	0.0
hsa-mir-7641-2:MI0024976:Homo:sapiens:miR-7641-2:stem-loop	2	2	2.0	0.0
hsa-mir-1273e:MI0016059:Homo:sapiens:miR-1273e:stem-loop	2	2	2.0	0.0
hsa-mir-1273f:MI0018002:Homo:sapiens:miR-1273f:stem-loop	1	2	2.0	0.0
hsa-mir-1273a:MI0006409:Homo:sapiens:miR-1273a:stem-loop	1	2	1.0	0.0
peu-MIR2916:MI0012640:Populus:euphratica:miR2916:stem-loop	1	1	1.0	0.0
atr-MIR8561:MI0027437:Amborella:trichopoda:miR8561:stem-loop	1	1	1.0	0.0
lus-MIR166e:MI0021237:Linum:usitatissimum:miR166e:stem-loop	1	1	1.0	0.0
hsa-mir-1273g:MI0018003:Homo:sapiens:miR-1273g:stem-loop	1	1	1.0	0.0
bfl-mir-2075:MI0010514:Branchiostoma:floridae:miR-2075:stem-loop	1	1	1.0	0.0
ppy-mir-1268:MI0015226:Pongo:pygmaeus:miR-1268:stem-loop	1	1	1.0	0.0
hbr-MIR6173:MI0021483:Hevea:brasiliensis:miR6173:stem-loop	1	1	1.0	0.0
atr-MIR8552a:MI0027426:Amborella:trichopoda:miR8552a:stem-loop	1	1	1.0	0.0
ghr-MIR7504b:MI0024201:Gossypium:hirsutum:miR7504b:stem-loop	1	1	0.5	0.0
fru-mir-130:MI0003311:Fugu:rubripes:miR-130:stem-loop	1	1	0.5	0.0
gra-MIR8708:MI0027690:Gossypium:raimondii:miR8708:stem-loop	1	1	0.5	0.0
tni-mir-130:MI0003312:Tetraodon:nigroviridis:miR-130:stem-loop	1	1	0.5	0.0
gma-MIR5677:MI0019277:Glycine:max:miR5677:stem-loop	1	1	0.5	0.0
emu-mir-277:MI0017815:Echinococcus:multilocularis:miR-277:stem-loop	1	1	0.5	0.0
egr-mir-277:MI0017791:Echinococcus:granulosus:miR-277:stem-loop	1	1	0.5	0.0
pab-MIR482b:MI0016127:Picea:abies:miR482b:stem-loop	1	1	0.5	0.0
cgr-mir-182:MI0020424:Cricetulus:griseus:miR-182:stem-loop	1	1	0.3333333333333333	0.0
mmu-mir-182:MI0000224:Mus:musculus:miR-182:stem-loop	1	1	0.3333333333333333	0.0
rno-mir-182:MI0006133:Rattus:norvegicus:miR-182:stem-loop	1	1	0.3333333333333333	0.0
