ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
hsa-mir-24-2:MI0000081:Homo:sapiens:miR-24-2:stem-loop	123	6614	6604.5	0.0
hsa-mir-21:MI0000077:Homo:sapiens:miR-21:stem-loop	221	5150	5150.0	0.0
hsa-mir-141:MI0000457:Homo:sapiens:miR-141:stem-loop	86	2236	2236.0	0.0
hsa-mir-151a:MI0000809:Homo:sapiens:miR-151a:stem-loop	142	1848	1848.0	0.0
hsa-mir-222:MI0000299:Homo:sapiens:miR-222:stem-loop	224	1698	1698.0	0.0
hsa-mir-10a:MI0000266:Homo:sapiens:miR-10a:stem-loop	146	1642	1642.0	0.0
hsa-mir-200b:MI0000342:Homo:sapiens:miR-200b:stem-loop	105	1489	1489.0	0.0
hsa-mir-452:MI0001733:Homo:sapiens:miR-452:stem-loop	65	973	973.0	0.0
hsa-mir-33a:MI0000091:Homo:sapiens:miR-33a:stem-loop	19	842	842.0	0.0
hsa-mir-3607:MI0015997:Homo:sapiens:miR-3607:stem-loop	225	836	836.0	0.0
hsa-mir-191:MI0000465:Homo:sapiens:miR-191:stem-loop	38	777	777.0	0.0
hsa-mir-221:MI0000298:Homo:sapiens:miR-221:stem-loop	115	764	764.0	0.0
hsa-mir-877:MI0005561:Homo:sapiens:miR-877:stem-loop	125	751	751.0	0.0
hsa-mir-200a:MI0000737:Homo:sapiens:miR-200a:stem-loop	142	649	649.0	0.0
hsa-mir-96:MI0000098:Homo:sapiens:miR-96:stem-loop	26	581	581.0	0.0
hsa-mir-106b:MI0000734:Homo:sapiens:miR-106b:stem-loop	40	570	570.0	0.0
hsa-mir-2110:MI0010629:Homo:sapiens:miR-2110:stem-loop	90	559	559.0	0.0
hsa-mir-15b:MI0000438:Homo:sapiens:miR-15b:stem-loop	29	549	549.0	0.0
hsa-mir-192:MI0000234:Homo:sapiens:miR-192:stem-loop	72	526	526.0	0.0
hsa-mir-549a:MI0003679:Homo:sapiens:miR-549:stem-loop	58	519	519.0	0.0
hsa-mir-429:MI0001641:Homo:sapiens:miR-429:stem-loop	67	489	489.0	0.0
hsa-mir-425:MI0001448:Homo:sapiens:miR-425:stem-loop	143	436	436.0	0.0
hsa-mir-7-1:MI0000263:Homo:sapiens:miR-7-1:stem-loop	113	719	398.16666666666663	0.0
hsa-mir-1304:MI0006371:Homo:sapiens:miR-1304:stem-loop	30	390	390.0	0.0
hsa-mir-1273c:MI0014171:Homo:sapiens:miR-1273c:stem-loop	58	377	377.0	0.0
hsa-mir-30e:MI0000749:Homo:sapiens:miR-30e:stem-loop	86	347	347.0	0.0
hsa-mir-4473:MI0016825:Homo:sapiens:miR-4473:stem-loop	69	340	340.0	0.0
hsa-mir-140:MI0000456:Homo:sapiens:miR-140:stem-loop	69	325	325.0	0.0
hsa-mir-4326:MI0015866:Homo:sapiens:miR-4326:stem-loop	39	317	317.0	0.0
hsa-mir-29c:MI0000735:Homo:sapiens:miR-29c:stem-loop	41	308	307.3333333333333	0.0
