ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
ENST00000480467.1:processed_transcript:CDK5RAP2-002	503	294162	147056.9524642026	0.0
ENST00000484546.1:retained_intron:CDK5RAP2-001	503	294162	147056.9524642026	0.0
ENST00000299163.6:protein_coding:HIF1AN-002	79	9861	9713.5	0.0
ENST00000277491.7:protein_coding:AL354898.1-201	108	8035	4017.333333333333	0.0
ENST00000480829.1:processed_transcript:HMCN2-007	108	8035	4017.333333333333	0.0
ENST00000040584.4:protein_coding:HOXC8-001	18	804	804.0	0.0
ENST00000460133.1:processed_transcript:ESYT3-004	25	430	430.0	0.0
ENST00000394276.3:protein_coding:PGRMC2-002	7	280	280.0	0.0
ENST00000481040.1:retained_intron:COPA-006	15	226	226.0	0.0
ENST00000369681.5:protein_coding:CYB5R4-001	6	224	223.5	0.0
ENST00000379107.2:protein_coding:PAX6-011	37	565	193.8	0.0
ENST00000379109.2:protein_coding:PAX6-004	37	565	193.8	0.0
ENST00000319694.2:protein_coding:PRR15-001	5	185	182.5	0.0
ENST00000365599.1:misc_RNA:Y_RNA.409-201	16	339	173.5	0.0
ENST00000365498.1:misc_RNA:Y_RNA.395-201	16	333	167.5	0.0
ENST00000419932.1:processed_pseudogene:CTD-2328D6.1-001	101	165	156.2	0.0
ENST00000572877.1:sense_intronic:RP5-1107A17.4-001	10	154	153.5	0.0
ENST00000483073.1:processed_transcript:HEATR1-005	10	441	147.00000000000003	0.0
ENST00000366581.2:protein_coding:HEATR1-002	10	441	147.00000000000003	0.0
ENST00000366582.3:protein_coding:HEATR1-001	10	441	147.00000000000003	0.0
ENST00000256538.4:protein_coding:DPH6-001	20	302	144.5	0.0
ENST00000496559.2:processed_transcript:LRIG1-004	7	113	113.0	0.0
ENST00000541806.1:protein_coding:CLDN2-202	25	446	109.80000000000001	0.0
ENST00000336803.1:protein_coding:CLDN2-001	25	446	109.80000000000001	0.0
ENST00000540876.1:protein_coding:CLDN2-201	25	446	109.80000000000001	0.0
ENST00000445125.1:processed_pseudogene:AC010970.2-001	55	104	103.5	0.0
ENST00000341316.2:protein_coding:SPG7-002	17	100	98.5	0.0
ENST00000309295.4:protein_coding:EHBP1L1-001	11	99	97.4	0.0
ENST00000547946.1:retained_intron:RMST-006	14	160	91.00000000000001	0.0
ENST00000436139.2:protein_coding:RASGEF1B-003	6	372	76.0	0.0
ENST00000361567.2:protein_coding:MT-ND5-201	78	89	75.16666666666667	0.0
ENST00000222747.3:protein_coding:TSPAN12-001	5	371	75.0	0.0
ENST00000499143.2:antisense:RP11-677M14.7-001	19	148	74.83333333333333	0.0
ENST00000568559.1:nonsense_mediated_decay:TMEM170A-004	5	371	74.33333333333333	0.0
ENST00000569540.1:protein_coding:TMEM170A-003	5	371	74.33333333333333	0.0
ENST00000357613.4:protein_coding:TMEM170A-002	5	371	74.33333333333333	0.0
ENST00000529392.1:antisense:RP11-677M14.7-002	17	145	72.5	0.0
ENST00000517156.1:misc_RNA:Y_RNA.802-201	4	68	68.0	0.0
ENST00000461547.1:retained_intron:ZBP1-004	20	127	63.5	0.0
ENST00000480037.1:retained_intron:ZBP1-002	20	127	63.5	0.0
ENST00000552838.1:processed_pseudogene:RP11-2H8.3-001	32	117	60.0	0.0
