ReferenceID	uniqueReadCount	totalReadCount	multimapAdjustedReadCount	multimapAdjustedBarcodeCount
fru-mir-200a:MI0003303:Fugu:rubripes:miR-200a:stem-loop	3	35	33.2	0.0
hsa-mir-1273f:MI0018002:Homo:sapiens:miR-1273f:stem-loop	15	28	24.499999999999996	0.0
ppy-mir-1273a:MI0015230:Pongo:pygmaeus:miR-1273a:stem-loop	18	24	16.916666666666664	0.0
hsa-mir-5095:MI0018001:Homo:sapiens:miR-5095:stem-loop	7	22	16.5	0.0
hsa-mir-1273d:MI0014254:Homo:sapiens:miR-1273d:stem-loop	8	16	14.0	0.0
efu-mir-9226:MI0028498:Eptesicus:fuscus:miR-9226:stem-loop	2	13	13.0	0.0
ipu-mir-7550:MI0024681:Ictalurus:punctatus:miR-7550:stem-loop	2	12	12.0	0.0
mmu-mir-101c:MI0016974:Mus:musculus:miR-101c:stem-loop	2	10	10.0	0.0
hsa-mir-1273e:MI0016059:Homo:sapiens:miR-1273e:stem-loop	7	11	9.166666666666668	0.0
hsa-mir-5096:MI0018004:Homo:sapiens:miR-5096:stem-loop	8	9	9.0	0.0
ppy-mir-1273e:MI0020933:Pongo:pygmaeus:miR-1273e:stem-loop	3	10	8.5	0.0
bma-let-7:MI0013319:Brugia:malayi:let-7:stem-loop	1	8	8.0	0.0
aly-MIR394b:MI0014575:Arabidopsis:lyrata:miR394b:stem-loop	3	8	8.0	0.0
ppy-mir-1268:MI0015226:Pongo:pygmaeus:miR-1268:stem-loop	3	8	8.0	0.0
hsa-mir-3159:MI0014188:Homo:sapiens:miR-3159:stem-loop	6	13	7.5	0.0
mdo-let-7a-1:MI0005360:Monodelphis:domestica:let-7a-1:stem-loop	2	9	7.0	0.0
sja-mir-3480:MI0015303:Schistosoma:japonicum:miR-3480:stem-loop	1	7	7.0	0.0
hsa-mir-4459:MI0016805:Homo:sapiens:miR-4459:stem-loop	7	11	5.25	0.0
hsa-mir-8086:MI0025922:Homo:sapiens:miR-8086:stem-loop	4	5	5.0	0.0
cgr-mir-1285:MI0020390:Cricetulus:griseus:miR-1285:stem-loop	3	5	5.0	0.0
hsa-mir-1273a:MI0006409:Homo:sapiens:miR-1273a:stem-loop	10	12	4.916666666666666	0.0
hsa-mir-3135b:MI0016809:Homo:sapiens:miR-3135b:stem-loop	3	4	4.0	0.0
eca-mir-33a:MI0012935:Equus:caballus:miR-33a:stem-loop	1	4	4.0	0.0
hhi-mir-301:MI0025441:Hippoglossus:hippoglossus:miR-301:stem-loop	2	4	4.0	0.0
xtr-mir-148a:MI0004905:Xenopus:tropicalis:miR-148a:stem-loop	1	4	4.0	0.0
ola-mir-222:MI0019416:Oryzias:latipes:miR-222:stem-loop	1	4	4.0	0.0
osa-MIR399i:MI0001061:Oryza:sativa:miR399i:stem-loop	1	3	3.0	0.0
ola-mir-92a-2:MI0019419:Oryzias:latipes:miR-92a-2:stem-loop	2	6	3.0	0.0
cgr-mir-1260:MI0020388:Cricetulus:griseus:miR-1260:stem-loop	1	3	3.0	0.0
ppa-mir-10a:MI0002792:Pan:paniscus:miR-10a:stem-loop	2	3	3.0	0.0
hbr-MIR6173:MI0021483:Hevea:brasiliensis:miR6173:stem-loop	2	3	3.0	0.0
dre-mir-92a-1:MI0001951:Danio:rerio:miR-92a-1:stem-loop	2	6	3.0	0.0
ptr-mir-1273:MI0008474:Pan:troglodytes:miR-1273:stem-loop	7	7	2.75	0.0
ssa-mir-21a-1:MI0026626:Salmo:salar:miR-21a-1:stem-loop	1	5	2.5	0.0
ssa-mir-21a-2:MI0026627:Salmo:salar:miR-21a-2:stem-loop	1	5	2.5	0.0
oan-mir-10a:MI0006859:Ornithorhynchus:anatinus:miR-10a:stem-loop	2	3	2.5	0.0
cgr-mir-151:MI0020412:Cricetulus:griseus:miR-151:stem-loop	3	9	2.25	0.0
rno-mir-151:MI0000647:Rattus:norvegicus:miR-151:stem-loop	3	9	2.25	0.0
mmu-mir-151:MI0000173:Mus:musculus:miR-151:stem-loop	3	9	2.25	0.0
cfa-mir-151:MI0008011:Canis:familiaris:miR-151:stem-loop	3	9	2.25	0.0
mmu-mir-6240:MI0021587:Mus:musculus:miR-6240:stem-loop	2	2	2.0	0.0
hsa-mir-1254-2:MI0016747:Homo:sapiens:miR-1254-2:stem-loop	2	2	2.0	0.0
ipu-let-7e-2:MI0024446:Ictalurus:punctatus:let-7e-2:stem-loop	1	4	2.0	0.0
efu-mir-9298:MI0028646:Eptesicus:fuscus:miR-9298:stem-loop	2	2	2.0	0.0
cpa-MIR393:MI0026366:Carica:papaya:miR393:stem-loop	2	2	2.0	0.0
ssl-MIR828:MI0019355:Salvia:sclarea:miR828:stem-loop	1	2	2.0	0.0
gma-MIR4371b:MI0016515:Glycine:max:miR4371b:stem-loop	1	2	2.0	0.0
hsa-mir-1254-1:MI0006388:Homo:sapiens:miR-1254-1:stem-loop	4	4	2.0	0.0
ola-mir-24c:MI0019464:Oryzias:latipes:miR-24c:stem-loop	1	2	2.0	0.0
ssa-mir-19a-2:MI0026571:Salmo:salar:miR-19a-2:stem-loop	1	2	2.0	0.0
mml-mir-7174:MI0023649:Macaca:mulatta:miR-7174:stem-loop	2	2	2.0	0.0
cfa-mir-615:MI0010419:Canis:familiaris:miR-615:stem-loop	1	2	2.0	0.0
mmu-mir-467g:MI0006301:Mus:musculus:miR-467g:stem-loop	2	2	2.0	0.0
ptr-mir-566:MI0008781:Pan:troglodytes:miR-566:stem-loop	3	4	1.8333333333333333	0.0
mmu-mir-466i:MI0006282:Mus:musculus:miR-466i:stem-loop	3	3	1.8333333333333333	0.0
gga-mir-466:MI0003713:Gallus:gallus:miR-466:stem-loop	3	3	1.8333333333333333	0.0
hsa-mir-566:MI0003572:Homo:sapiens:miR-566:stem-loop	3	4	1.8333333333333333	0.0
atr-MIR8577:MI0027462:Amborella:trichopoda:miR8577:stem-loop	3	5	1.7857142857142856	0.0
ssc-mir-1285:MI0013164:Sus:scrofa:miR-1285:stem-loop	3	3	1.75	0.0
dre-let-7g-1:MI0001873:Danio:rerio:let-7g-1:stem-loop	1	3	1.5	0.0
ipu-let-7g-1:MI0024449:Ictalurus:punctatus:let-7g-1:stem-loop	1	3	1.5	0.0
aqc-MIR482a:MI0012107:Aquilegia:caerulea:miR482a:stem-loop	4	6	1.4857142857142855	0.0
aqc-MIR482c:MI0012109:Aquilegia:caerulea:miR482c:stem-loop	4	6	1.4857142857142855	0.0
aqc-MIR482b:MI0012108:Aquilegia:caerulea:miR482b:stem-loop	4	6	1.4857142857142855	0.0
ath-MIR5658:MI0019242:Arabidopsis:thaliana:miR5658:stem-loop	2	4	1.2857142857142856	0.0
ggo-mir-197:MI0020727:Gorilla:gorilla:miR-197:stem-loop	1	1	1.0	0.0
fru-mir-17-1:MI0003231:Fugu:rubripes:miR-17-1:stem-loop	1	1	1.0	0.0
aca-mir-196a-1:MI0018791:Anolis:carolinensis:miR-196a-1:stem-loop	1	1	1.0	0.0
vvi-MIR399c:MI0007960:Vitis:vinifera:miR399c:stem-loop	1	1	1.0	0.0
lgi-mir-183:MI0010125:Lottia:gigantea:miR-183:stem-loop	1	1	1.0	0.0
hsa-mir-629:MI0003643:Homo:sapiens:miR-629:stem-loop	1	1	1.0	0.0
cin-mir-7:MI0007155:Ciona:intestinalis:miR-7:stem-loop	1	1	1.0	0.0
xtr-mir-93b:MI0004901:Xenopus:tropicalis:miR-93b:stem-loop	1	1	1.0	0.0
chi-mir-29c:MI0030728:Capra:hircus:miR-29c:stem-loop	1	1	1.0	0.0
hsa-mir-7641-2:MI0024976:Homo:sapiens:miR-7641-2:stem-loop	1	1	1.0	0.0
ssa-mir-181b:MI0026541:Salmo:salar:miR-181b:stem-loop	1	1	1.0	0.0
mml-mir-619:MI0007872:Macaca:mulatta:miR-619:stem-loop	1	1	1.0	0.0
hsa-mir-1304:MI0006371:Homo:sapiens:miR-1304:stem-loop	1	1	1.0	0.0
bfl-mir-183:MI0010031:Branchiostoma:floridae:miR-183:stem-loop	1	3	1.0	0.0
pmi-mir-7:MI0025087:Patiria:miniata:miR-7:stem-loop	1	1	1.0	0.0
hco-mir-5940:MI0020104:Haemonchus:contortus:miR-5940:stem-loop	1	1	1.0	0.0
smo-MIR1102:MI0006089:Selaginella:moellendorffii:miR1102:stem-loop	1	1	1.0	0.0
dpr-MIR172a:MI0020205:Digitalis:purpurea:miR172a:stem-loop	1	1	1.0	0.0
pma-mir-30b:MI0017040:Petromyzon:marinus:miR-30b:stem-loop	1	1	1.0	0.0
aca-mir-30d:MI0018850:Anolis:carolinensis:miR-30d:stem-loop	1	1	1.0	0.0
